Price,Journey_month,Journey_day,Dep_Time_hours,Dep_Time_mins,Arrival_Time_hours,Arrival_Time_mins,Duration_hours,Duration_minutes,Duration_total_minutes,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai,Airline label,Destination label,Total_Stops_label
10877.0,6,3,6,40,19,0,12,20,740,0,0,1,0,0,6,1,1
7452.0,5,18,7,55,22,25,14,30,870,0,0,1,0,0,0,1,1
7931.0,3,3,14,10,17,10,3,0,180,0,0,1,0,0,1,1,0
4804.0,5,9,21,25,0,5,2,40,160,0,1,0,0,0,3,0,0
10368.0,6,3,19,30,12,35,17,5,1025,0,0,1,0,0,4,1,2
8553.0,3,3,19,40,22,20,2,40,160,1,0,0,0,0,10,4,0
4668.0,6,12,9,45,12,35,2,50,170,1,0,0,0,0,10,4,0
5177.0,4,6,2,15,19,0,16,45,1005,0,0,1,0,0,4,1,1
11972.0,6,24,17,15,19,15,26,0,1560,0,0,1,0,0,1,1,2
9845.0,3,21,7,30,21,0,13,30,810,0,0,1,0,0,7,1,1
4804.0,5,1,22,15,0,50,2,35,155,0,1,0,0,0,3,0,0
4957.0,6,12,17,55,22,50,4,55,295,0,0,1,0,0,8,1,1
4591.0,4,15,23,30,2,20,2,50,170,1,0,0,0,0,3,4,0
16736.0,3,6,16,55,5,5,12,10,730,1,0,0,0,0,4,4,1
6838.0,6,24,9,15,21,0,11,45,705,0,0,1,0,0,3,1,1
9663.0,5,15,21,10,4,40,7,30,450,0,1,0,0,0,4,0,1
10198.0,3,24,16,25,0,5,7,40,460,0,1,0,0,0,2,0,1
4591.0,4,27,0,30,3,25,2,55,175,1,0,0,0,0,3,4,0
3687.0,5,21,7,5,9,20,2,15,135,0,0,0,1,0,10,3,0
14781.0,5,6,8,25,19,50,11,25,685,0,1,0,0,0,4,0,1
9748.0,3,3,6,10,11,20,5,10,310,0,0,1,0,0,8,1,1
16079.0,5,24,22,50,4,25,5,35,335,0,0,1,0,0,4,1,1
11087.0,3,9,8,55,11,25,26,30,1590,1,0,0,0,0,4,4,1
12389.0,3,3,5,50,12,55,7,5,425,1,0,0,0,0,1,4,1
7354.0,6,3,6,40,19,15,12,35,755,0,0,1,0,0,6,1,1
8285.0,3,21,9,10,21,0,11,50,710,0,0,1,0,0,3,1,1
7531.0,3,21,11,40,19,15,7,35,455,0,0,1,0,0,6,1,1
14781.0,5,21,20,0,8,15,12,15,735,0,1,0,0,0,4,0,1
13069.0,3,21,9,10,18,50,9,40,580,0,0,1,0,0,6,1,1
10493.0,3,27,12,0,19,15,7,15,435,0,0,1,0,0,1,1,2
4488.0,4,1,20,20,22,55,2,35,155,0,1,0,0,0,3,0,0
3597.0,5,21,8,20,10,35,2,15,135,0,0,0,1,0,8,3,0
12692.0,6,6,9,35,9,45,24,10,1450,0,1,0,0,0,4,0,1
10703.0,5,9,5,15,19,15,38,0,2280,0,0,1,0,0,1,1,3
12436.0,6,3,12,55,19,15,30,20,1820,0,0,1,0,0,1,1,2
8073.0,5,15,9,0,21,0,12,0,720,0,0,1,0,0,6,1,1
8266.0,6,27,7,30,19,15,11,45,705,0,0,1,0,0,6,1,1
7229.0,4,15,6,0,8,45,2,45,165,1,0,0,0,0,4,4,0
5403.0,4,9,11,30,14,20,2,50,170,1,0,0,0,0,10,4,0
12646.0,6,15,12,55,19,15,30,20,1820,0,0,1,0,0,1,1,2
13381.0,6,6,6,50,7,40,24,50,1490,0,0,1,0,0,1,1,2
3597.0,5,15,19,35,21,55,2,20,140,0,0,0,1,0,3,3,0
13941.0,5,6,16,30,16,20,23,50,1430,0,1,0,0,0,4,0,1
4544.0,5,24,15,15,18,10,2,55,175,1,0,0,0,0,4,4,0
7485.0,5,21,12,50,21,0,8,10,490,0,0,1,0,0,6,1,1
5177.0,4,6,11,30,12,35,25,5,1505,0,0,1,0,0,4,1,1
13014.0,6,12,9,40,12,35,26,55,1615,0,0,1,0,0,4,1,2
3873.0,4,12,17,10,19,40,2,30,150,0,1,0,0,0,8,0,0
19644.0,5,18,11,40,19,0,7,20,440,0,0,1,0,0,4,1,2
10368.0,6,1,19,30,12,35,17,5,1025,0,0,1,0,0,4,1,2
12009.0,5,1,9,10,21,50,12,40,760,0,1,0,0,0,1,0,2
8610.0,5,1,7,10,20,20,13,10,790,0,1,0,0,0,10,0,1
6151.0,3,21,20,10,7,10,11,0,660,0,0,1,0,0,0,1,1
3841.0,6,6,17,10,19,40,2,30,150,0,1,0,0,0,8,0,0
6860.0,3,3,0,40,3,25,2,45,165,1,0,0,0,0,3,4,0
4174.0,4,21,6,55,9,30,2,35,155,0,1,0,0,0,8,0,0
13029.0,5,21,19,30,12,35,17,5,1025,0,0,1,0,0,4,1,2
12524.0,6,1,11,40,19,0,7,20,440,0,0,1,0,0,6,1,1
15554.0,5,6,13,0,4,25,15,25,925,0,0,1,0,0,4,1,1
4878.0,5,6,17,0,19,35,2,35,155,1,0,0,0,0,10,4,0
14714.0,6,6,20,55,4,25,7,30,450,0,0,1,0,0,4,1,1
12604.0,3,21,18,20,18,50,24,30,1470,0,0,1,0,0,4,1,2
10031.0,3,24,21,10,20,40,23,30,1410,0,1,0,0,0,4,0,1
6565.0,3,1,17,15,19,55,2,40,160,0,1,0,0,0,3,0,0
10262.0,6,1,19,45,12,35,16,50,1010,0,0,1,0,0,4,1,1
9663.0,5,9,16,30,9,20,16,50,1010,0,1,0,0,0,4,0,1
10262.0,6,1,8,0,4,25,20,25,1225,0,0,1,0,0,4,1,1
4441.0,4,1,21,5,23,55,2,50,170,1,0,0,0,0,1,4,0
10844.0,5,15,16,30,12,0,19,30,1170,0,1,0,0,0,4,0,1
13759.0,3,24,8,25,18,10,9,45,585,0,1,0,0,0,4,0,1
8479.0,5,1,11,35,18,50,7,15,435,0,1,0,0,0,8,0,1
13377.0,6,12,13,0,1,30,12,30,750,0,0,1,0,0,6,1,1
10675.0,5,27,9,0,19,0,10,0,600,0,0,1,0,0,4,1,1
6147.0,5,21,17,5,22,15,5,10,310,0,0,1,0,0,3,1,1
1965.0,5,3,13,15,14,45,1,30,90,0,0,0,0,1,8,2,0
8405.0,5,15,7,30,21,0,13,30,810,0,0,1,0,0,6,1,1
15113.0,3,3,5,55,7,40,25,45,1545,0,0,1,0,0,1,1,2
7229.0,4,21,7,10,10,10,3,0,180,1,0,0,0,0,4,4,0
12898.0,5,27,17,30,19,0,25,30,1530,0,0,1,0,0,4,1,1
13759.0,3,24,21,10,16,20,19,10,1150,0,1,0,0,0,4,0,1
8656.0,3,27,16,40,19,15,26,35,1595,0,0,1,0,0,1,1,2
8891.0,5,9,9,25,18,30,9,5,545,0,1,0,0,0,1,0,1
3419.0,6,27,7,45,10,40,2,55,175,1,0,0,0,0,2,4,0
7452.0,6,6,9,50,21,5,11,15,675,0,1,0,0,0,1,0,1
12681.0,4,1,6,30,19,50,13,20,800,0,1,0,0,0,4,0,1
6309.0,3,24,9,35,12,30,2,55,175,1,0,0,0,0,8,4,0
4205.0,6,9,19,20,23,45,4,25,265,0,1,0,0,0,3,0,1
7229.0,5,9,18,55,22,0,3,5,185,1,0,0,0,0,4,4,0
3100.0,5,18,6,20,7,40,1,20,80,0,0,0,0,1,1,2,0
8620.0,3,9,7,5,21,20,14,15,855,0,0,1,0,0,6,1,2
8820.0,6,6,17,0,18,50,25,50,1550,0,1,0,0,0,10,0,1
11342.0,3,12,5,30,14,50,9,20,560,0,0,0,0,1,1,2,2
14714.0,6,6,22,50,4,25,5,35,335,0,0,1,0,0,4,1,1
4563.0,3,27,6,0,13,20,7,20,440,0,0,1,0,0,2,1,1
10598.0,3,9,5,0,19,15,38,15,2295,0,0,1,0,0,1,1,2
4098.0,4,3,8,45,13,15,4,30,270,0,0,1,0,0,8,1,1
6985.0,3,3,15,10,17,45,2,35,155,0,1,0,0,0,3,0,0
6591.0,5,9,10,35,19,35,9,0,540,0,0,1,0,0,2,1,1
8033.0,3,9,13,10,16,10,3,0,180,1,0,0,0,0,3,4,0
2071.0,3,15,2,55,4,25,1,30,90,0,0,0,0,1,4,2,0
21226.0,3,3,16,0,1,35,9,35,575,0,0,1,0,0,6,1,1
12717.0,6,1,9,0,19,0,10,0,600,0,0,1,0,0,6,1,1
6057.0,3,27,17,15,9,25,16,10,970,0,0,1,0,0,1,1,2
10844.0,5,21,8,25,19,50,11,25,685,0,1,0,0,0,4,0,1
15058.0,6,12,8,0,19,15,11,15,675,0,0,1,0,0,6,1,1
8759.0,6,3,7,55,22,25,14,30,870,0,0,1,0,0,0,1,1
10203.0,5,12,10,0,23,15,13,15,795,0,1,0,0,0,1,0,1
16108.0,6,15,11,30,19,15,7,45,465,0,0,1,0,0,6,1,1
8792.0,6,1,19,0,19,15,24,15,1455,0,0,1,0,0,1,1,1
13364.0,4,1,21,10,8,15,11,5,665,0,1,0,0,0,4,0,1
11050.0,3,9,4,0,19,15,15,15,915,0,0,1,0,0,1,1,1
15129.0,5,27,19,10,19,0,23,50,1430,0,0,1,0,0,4,1,2
6383.0,3,21,10,30,22,55,12,25,745,1,0,0,0,0,1,4,1
5192.0,5,24,7,35,23,30,15,55,955,0,1,0,0,0,0,0,1
8452.0,5,6,20,20,22,40,26,20,1580,0,1,0,0,0,10,0,1
10885.0,3,21,19,0,1,35,6,35,395,0,0,1,0,0,7,1,1
14109.0,5,18,10,0,5,25,19,25,1165,0,1,0,0,0,1,0,2
10844.0,5,12,18,55,18,15,23,20,1400,0,1,0,0,0,4,0,1
4423.0,4,18,4,0,6,50,2,50,170,1,0,0,0,0,3,4,0
3543.0,6,21,9,45,12,0,2,15,135,0,0,0,1,0,8,3,0
12242.0,3,27,11,30,4,25,16,55,1015,0,0,1,0,0,4,1,1
14360.0,3,24,17,0,22,55,5,55,355,0,1,0,0,0,10,0,1
9345.0,5,15,17,0,23,25,6,25,385,0,1,0,0,0,10,0,1
3807.0,3,18,8,20,10,35,2,15,135,0,0,0,1,0,8,3,0
10262.0,6,6,16,0,19,0,27,0,1620,0,0,1,0,0,4,1,1
14151.0,6,6,17,0,19,10,26,10,1570,0,1,0,0,0,4,0,1
14571.0,6,6,14,5,23,35,9,30,570,0,1,0,0,0,4,0,1
7378.0,3,3,7,0,12,50,5,50,350,0,0,1,0,0,2,1,1
5298.0,5,15,6,50,12,10,5,20,320,0,0,1,0,0,3,1,1
9646.0,6,3,9,45,22,30,12,45,765,0,0,1,0,0,6,1,1
4174.0,6,12,17,10,19,40,2,30,150,0,1,0,0,0,8,0,0
14231.0,3,24,18,55,8,10,13,15,795,0,1,0,0,0,4,0,1
10262.0,6,12,22,50,4,25,5,35,335,0,0,1,0,0,4,1,1
10262.0,6,15,19,15,4,25,9,10,550,0,0,1,0,0,4,1,1
10844.0,5,18,18,55,16,20,21,25,1285,0,1,0,0,0,4,0,1
14571.0,6,6,20,0,9,20,13,20,800,0,1,0,0,0,4,0,1
7064.0,4,1,6,30,18,15,11,45,705,0,1,0,0,0,4,0,1
5054.0,6,6,20,25,1,30,5,5,305,0,0,1,0,0,3,1,1
10975.0,5,15,13,5,9,25,20,20,1220,0,0,1,0,0,1,1,2
6722.0,4,12,20,55,23,40,2,45,165,1,0,0,0,0,2,4,0
5678.0,6,15,10,20,11,50,1,30,90,0,0,0,0,1,4,2,0
8153.0,3,1,16,55,21,50,4,55,295,1,0,0,0,0,3,4,1
7229.0,4,18,8,20,11,20,3,0,180,1,0,0,0,0,4,4,0
5162.0,5,21,6,50,10,30,3,40,220,0,1,0,0,0,0,0,1
14714.0,6,6,2,15,12,35,10,20,620,0,0,1,0,0,4,1,1
10667.0,3,27,9,10,19,15,10,5,605,0,0,1,0,0,6,1,1
3419.0,5,12,20,55,23,40,2,45,165,1,0,0,0,0,2,4,0
8026.0,3,24,9,10,13,40,4,30,270,0,1,0,0,0,1,0,1
7563.0,3,6,7,10,22,20,15,10,910,0,0,1,0,0,6,1,1
2227.0,6,12,21,20,22,50,1,30,90,0,0,0,0,1,3,2,0
13100.0,3,24,17,0,18,45,25,45,1545,0,1,0,0,0,10,0,1
11507.0,6,15,5,30,19,0,13,30,810,0,0,1,0,0,4,1,2
13014.0,6,24,5,30,4,25,22,55,1375,0,0,1,0,0,4,1,2
14687.0,5,15,9,25,5,25,20,0,1200,0,1,0,0,0,1,0,2
9968.0,5,27,16,40,19,15,26,35,1595,0,0,1,0,0,1,1,2
9103.0,5,21,11,25,19,0,7,35,455,0,0,1,0,0,6,1,1
12242.0,3,27,9,55,4,25,18,30,1110,0,0,1,0,0,4,1,1
10844.0,6,6,6,30,18,15,11,45,705,0,1,0,0,0,4,0,1
5264.0,6,6,8,45,13,15,4,30,270,0,0,1,0,0,8,1,1
13677.0,3,9,19,0,1,35,6,35,395,0,0,1,0,0,6,1,1
3943.0,5,18,22,10,1,0,2,50,170,1,0,0,0,0,3,4,0
6692.0,3,27,21,0,19,15,22,15,1335,0,0,1,0,0,1,1,1
4823.0,5,15,8,30,11,20,2,50,170,1,0,0,0,0,3,4,0
2437.0,5,9,20,5,21,40,1,35,95,0,0,0,0,1,3,2,0
10262.0,6,6,8,0,4,25,20,25,1225,0,0,1,0,0,4,1,1
5998.0,3,27,20,30,8,15,11,45,705,0,0,1,0,0,1,1,1
4823.0,4,12,7,10,10,5,2,55,175,1,0,0,0,0,3,4,0
4668.0,5,3,11,30,14,20,2,50,170,1,0,0,0,0,10,4,0
4544.0,4,9,19,50,22,50,3,0,180,1,0,0,0,0,4,4,0
3100.0,5,21,19,30,20,45,1,15,75,0,0,0,0,1,1,2,0
16108.0,6,1,10,0,19,15,9,15,555,0,0,1,0,0,6,1,1
10262.0,6,27,13,0,12,35,23,35,1415,0,0,1,0,0,4,1,1
5228.0,5,9,10,0,12,45,2,45,165,1,0,0,0,0,1,4,0
6144.0,3,24,7,10,10,5,2,55,175,1,0,0,0,0,3,4,0
6442.0,3,9,6,40,16,10,9,30,570,0,0,1,0,0,3,1,1
14151.0,5,18,9,35,18,0,8,25,505,0,1,0,0,0,4,0,1
5620.0,3,24,10,20,12,55,2,35,155,0,1,0,0,0,0,0,0
13377.0,6,1,17,30,1,30,8,0,480,0,0,1,0,0,6,1,1
5021.0,4,3,21,5,0,20,3,15,195,0,0,1,0,0,3,1,0
3943.0,5,9,10,10,13,0,2,50,170,1,0,0,0,0,3,4,0
3841.0,5,9,17,10,19,40,2,30,150,0,1,0,0,0,8,0,0
2227.0,5,15,21,20,22,50,1,30,90,0,0,0,0,1,3,2,0
4423.0,5,1,6,5,8,50,2,45,165,1,0,0,0,0,3,4,0
5575.0,3,24,20,30,23,20,2,50,170,1,0,0,0,0,8,4,0
8907.0,5,18,20,30,23,0,26,30,1590,0,0,1,0,0,1,1,1
3943.0,5,12,4,0,6,50,2,50,170,1,0,0,0,0,3,4,0
6741.0,5,21,6,0,9,10,3,10,190,0,0,1,0,0,10,1,0
6795.0,6,1,10,20,1,30,15,10,910,0,0,1,0,0,6,1,1
14388.0,5,12,18,55,9,20,14,25,865,0,1,0,0,0,4,0,1
9264.0,3,21,18,35,1,35,7,0,420,0,0,1,0,0,3,1,1
14924.0,6,9,20,55,4,25,7,30,450,0,0,1,0,0,4,1,1
7893.0,4,1,20,30,12,0,15,30,930,0,1,0,0,0,1,0,1
9345.0,5,18,7,10,23,25,16,15,975,0,1,0,0,0,10,0,1
13377.0,6,24,13,0,1,30,12,30,750,0,0,1,0,0,6,1,1
12373.0,5,18,15,0,12,35,21,35,1295,0,0,1,0,0,4,1,1
15078.0,5,9,10,0,1,30,15,30,930,0,0,1,0,0,6,1,1
10262.0,6,27,20,55,12,35,15,40,940,0,0,1,0,0,4,1,1
6253.0,6,15,7,55,22,25,14,30,870,0,0,1,0,0,0,1,1
9424.0,5,9,13,0,1,30,12,30,750,0,0,1,0,0,6,1,1
5613.0,4,6,9,45,12,35,2,50,170,1,0,0,0,0,10,4,0
3257.0,6,3,21,10,0,5,2,55,175,1,0,0,0,0,8,4,0
11733.0,6,6,9,40,12,35,26,55,1615,0,0,1,0,0,4,1,2
12351.0,3,9,17,30,1,35,8,5,485,0,0,1,0,0,3,1,1
6688.0,3,21,6,0,9,10,3,10,190,0,0,1,0,0,10,1,0
3419.0,6,18,20,55,23,40,2,45,165,1,0,0,0,0,2,4,0
8714.0,3,15,6,45,15,15,8,30,510,1,0,0,0,0,1,4,1
6300.0,3,9,9,30,12,5,2,35,155,0,0,0,1,0,8,3,0
13555.0,3,18,22,50,9,0,10,10,610,1,0,0,0,0,4,4,1
6216.0,6,21,14,40,17,50,3,10,190,0,0,1,0,0,10,1,0
4140.0,3,6,13,5,16,20,3,15,195,0,0,0,0,1,9,2,1
15190.0,6,1,7,5,19,0,11,55,715,0,0,1,0,0,4,1,1
10262.0,6,6,11,30,4,25,16,55,1015,0,0,1,0,0,4,1,1
5706.0,3,9,20,55,23,50,2,55,175,1,0,0,0,0,2,4,0
4804.0,6,3,20,25,23,10,2,45,165,0,1,0,0,0,3,0,0
6442.0,5,27,8,35,16,10,7,35,455,0,0,1,0,0,3,1,1
14067.0,5,21,15,0,1,30,10,30,630,0,0,1,0,0,6,1,1
21730.0,3,1,19,40,22,20,2,40,160,1,0,0,0,0,10,4,0
4622.0,3,6,17,15,19,45,2,30,150,0,1,0,0,0,8,0,0
10197.0,5,15,3,50,19,0,15,10,910,0,0,1,0,0,6,1,1
7229.0,4,12,18,55,22,0,3,5,185,1,0,0,0,0,4,4,0
6144.0,3,3,21,20,0,15,2,55,175,1,0,0,0,0,3,4,0
12242.0,3,27,8,0,18,50,10,50,650,0,0,1,0,0,4,1,1
3873.0,4,18,6,55,9,30,2,35,155,0,1,0,0,0,8,0,0
6442.0,6,27,7,35,16,10,8,35,515,0,0,1,0,0,3,1,1
13376.0,6,15,6,45,4,25,21,40,1300,0,0,1,0,0,4,1,2
13377.0,6,27,11,30,1,30,14,0,840,0,0,1,0,0,6,1,1
7452.0,5,1,16,45,21,5,28,20,1700,0,1,0,0,0,1,0,1
11682.0,3,24,20,20,22,55,26,35,1595,0,1,0,0,0,10,0,1
10262.0,6,3,22,50,4,25,5,35,335,0,0,1,0,0,4,1,1
14871.0,3,3,7,30,15,30,8,0,480,0,0,1,0,0,3,1,1
4995.0,6,27,10,20,11,50,1,30,90,0,0,0,0,1,4,2,0
22270.0,3,1,14,5,8,15,18,10,1090,1,0,0,0,0,4,4,1
14086.0,3,9,18,15,1,35,7,20,440,0,0,1,0,0,6,1,1
7564.0,5,18,4,55,19,15,14,20,860,0,0,1,0,0,6,1,1
4878.0,5,27,17,0,19,35,2,35,155,1,0,0,0,0,10,4,0
3597.0,6,24,13,15,15,35,2,20,140,0,0,0,1,0,3,3,0
8016.0,6,18,18,55,22,0,3,5,185,1,0,0,0,0,4,4,0
14714.0,6,6,16,0,4,25,12,25,745,0,0,1,0,0,4,1,1
7878.0,5,27,7,10,22,30,15,20,920,0,0,1,0,0,6,1,1
8372.0,5,21,13,0,19,15,6,15,375,0,0,1,0,0,1,1,1
7480.0,5,1,20,40,9,25,12,45,765,0,0,1,0,0,1,1,1
3625.0,5,1,13,55,15,25,1,30,90,0,0,0,0,1,1,2,0
9416.0,6,12,12,0,18,30,30,30,1830,0,1,0,0,0,1,0,2
8372.0,3,1,11,50,23,55,12,5,725,1,0,0,0,0,1,4,1
6601.0,4,9,7,5,18,10,11,5,665,0,0,1,0,0,6,1,1
14151.0,5,18,20,25,19,10,22,45,1365,0,1,0,0,0,4,0,1
6144.0,5,24,17,45,20,45,3,0,180,1,0,0,0,0,4,4,0
10262.0,6,6,15,0,19,0,28,0,1680,0,0,1,0,0,4,1,1
2754.0,6,12,1,40,3,10,1,30,90,0,0,0,0,1,3,2,0
4107.0,4,9,19,55,22,25,2,30,150,0,1,0,0,0,0,0,0
14300.0,6,15,12,15,4,25,16,10,970,0,0,1,0,0,4,1,2
4647.0,4,3,9,10,4,40,19,30,1170,0,1,0,0,0,1,0,2
6015.0,6,12,21,5,0,20,3,15,195,0,0,1,0,0,3,1,0
5117.0,4,1,17,20,9,25,16,5,965,0,0,1,0,0,1,1,1
14231.0,3,24,18,55,18,10,23,15,1395,0,1,0,0,0,4,0,1
4409.0,4,27,19,55,22,25,2,30,150,0,1,0,0,0,0,0,0
5678.0,5,18,2,55,4,20,1,25,85,0,0,0,0,1,4,2,0
15864.0,3,6,5,30,19,45,38,15,2295,0,0,1,0,0,4,1,2
7229.0,4,18,18,55,22,0,3,5,185,1,0,0,0,0,4,4,0
6893.0,3,21,5,5,10,5,5,0,300,0,0,1,0,0,3,1,1
13377.0,6,27,10,0,1,30,15,30,930,0,0,1,0,0,6,1,1
7006.0,3,21,15,0,1,35,10,35,635,0,0,1,0,0,3,1,1
13014.0,6,12,5,30,4,25,22,55,1375,0,0,1,0,0,4,1,2
10262.0,6,9,7,5,4,25,21,20,1280,0,0,1,0,0,4,1,1
16736.0,3,6,16,55,8,15,15,20,920,1,0,0,0,0,4,4,1
7064.0,4,1,16,30,20,45,28,15,1695,0,1,0,0,0,4,0,1
6093.0,6,24,14,55,22,30,7,35,455,0,0,1,0,0,6,1,1
13169.0,3,6,6,0,9,10,27,10,1630,0,0,0,0,1,1,2,2
13882.0,6,27,11,45,12,35,24,50,1490,0,0,1,0,0,4,1,2
4804.0,6,27,17,15,19,50,2,35,155,0,1,0,0,0,3,0,0
11134.0,3,24,13,55,10,5,20,10,1210,0,1,0,0,0,4,0,1
6297.0,3,15,13,20,15,35,2,15,135,0,0,0,1,0,3,3,0
13727.0,5,18,9,0,21,0,12,0,720,0,0,1,0,0,6,1,1
9258.0,4,1,12,0,21,50,9,50,590,0,1,0,0,0,1,0,2
7155.0,6,24,4,55,19,15,14,20,860,0,0,1,0,0,6,1,1
7280.0,3,15,9,45,15,55,6,10,370,1,0,0,0,0,4,4,1
13376.0,6,24,14,35,4,25,13,50,830,0,0,1,0,0,4,1,2
12692.0,6,12,9,35,21,5,11,30,690,0,1,0,0,0,4,0,1
16736.0,3,6,8,55,5,5,20,10,1210,1,0,0,0,0,4,4,1
13276.0,5,21,13,20,19,15,29,55,1795,0,0,1,0,0,1,1,2
8372.0,5,15,10,0,19,15,9,15,555,0,0,1,0,0,1,1,1
7575.0,5,9,11,25,19,15,7,50,470,0,0,1,0,0,6,1,1
11542.0,5,21,9,25,13,45,28,20,1700,0,1,0,0,0,1,0,2
14714.0,6,3,10,0,19,0,9,0,540,0,0,1,0,0,4,1,1
8366.0,5,15,9,25,21,50,12,25,745,0,1,0,0,0,1,0,1
14871.0,3,3,4,45,13,20,8,35,515,0,0,1,0,0,3,1,1
10262.0,6,1,2,15,4,25,26,10,1570,0,0,1,0,0,4,1,1
8907.0,6,15,9,45,23,0,13,15,795,0,0,1,0,0,1,1,1
2071.0,4,3,19,35,21,5,1,30,90,0,0,0,0,1,4,2,0
4030.0,5,1,7,10,10,10,3,0,180,1,0,0,0,0,4,4,0
10844.0,6,9,20,0,16,20,20,20,1220,0,1,0,0,0,4,0,1
6094.0,5,27,18,5,21,10,3,5,185,0,0,1,0,0,1,1,0
13587.0,6,9,13,0,21,0,8,0,480,0,0,1,0,0,6,1,1
15554.0,5,18,8,0,19,0,11,0,660,0,0,1,0,0,4,1,1
8040.0,6,21,8,45,10,15,1,30,90,0,0,0,0,1,4,2,0
5000.0,6,27,14,25,17,40,3,15,195,0,0,1,0,0,3,1,0
4823.0,5,1,16,55,19,55,3,0,180,1,0,0,0,0,3,4,0
11134.0,3,24,16,55,12,0,19,5,1145,0,1,0,0,0,4,0,1
3898.0,6,1,11,40,14,30,2,50,170,1,0,0,0,0,2,4,0
4995.0,6,24,8,45,10,15,1,30,90,0,0,0,0,1,4,2,0
11411.0,5,12,5,50,23,15,17,25,1045,0,1,0,0,0,1,0,2
10368.0,6,15,19,30,12,35,17,5,1025,0,0,1,0,0,4,1,2
2754.0,6,6,12,0,13,30,1,30,90,0,0,0,0,1,3,2,0
8028.0,5,21,16,45,22,30,5,45,345,0,0,1,0,0,0,1,1
11228.0,5,18,22,0,19,15,21,15,1275,0,0,1,0,0,1,1,2
13376.0,6,12,14,35,12,35,22,0,1320,0,0,1,0,0,4,1,2
6121.0,4,24,10,0,12,45,2,45,165,1,0,0,0,0,1,4,0
10407.0,5,27,7,0,19,0,12,0,720,0,0,1,0,0,6,1,1
5678.0,6,6,2,55,4,20,1,25,85,0,0,0,0,1,4,2,0
9929.0,6,1,10,0,19,15,9,15,555,0,0,1,0,0,1,1,1
8728.0,3,21,13,55,18,50,28,55,1735,0,0,1,0,0,4,1,2
13439.0,3,1,11,5,9,15,22,10,1330,1,0,0,0,0,1,4,1
9920.0,4,1,16,45,12,0,19,15,1155,0,1,0,0,0,1,0,2
3480.0,4,24,19,20,23,45,4,25,265,0,1,0,0,0,3,0,1
12898.0,5,27,14,0,12,35,22,35,1355,0,0,1,0,0,4,1,1
4804.0,6,6,17,15,19,50,2,35,155,0,1,0,0,0,3,0,0
12384.0,5,1,17,0,23,35,6,35,395,0,1,0,0,0,4,0,1
4508.0,6,6,10,20,12,55,2,35,155,0,1,0,0,0,0,0,0
11532.0,3,9,2,35,8,30,5,55,355,0,0,1,0,0,3,1,1
5601.0,6,9,14,20,17,35,3,15,195,0,0,1,0,0,3,1,0
14151.0,6,6,20,25,19,10,22,45,1365,0,1,0,0,0,4,0,1
14151.0,5,18,20,25,18,0,21,35,1295,0,1,0,0,0,4,0,1
16079.0,5,21,20,55,4,25,7,30,450,0,0,1,0,0,4,1,1
7575.0,5,21,11,25,19,15,7,50,470,0,0,1,0,0,6,1,1
3543.0,5,27,8,20,10,35,2,15,135,0,0,0,1,0,8,3,0
12127.0,3,12,8,50,23,15,14,25,865,1,0,0,0,0,1,4,1
10678.0,6,27,4,55,12,35,7,40,460,0,0,1,0,0,6,1,1
8728.0,3,21,16,10,18,50,26,40,1600,0,0,1,0,0,4,1,2
10262.0,6,3,16,0,12,35,20,35,1235,0,0,1,0,0,4,1,1
10844.0,5,21,21,10,8,15,11,5,665,0,1,0,0,0,4,0,1
13584.0,5,6,18,55,8,15,13,20,800,0,1,0,0,0,4,0,1
6860.0,3,9,10,5,13,0,2,55,175,1,0,0,0,0,3,4,0
15113.0,3,3,5,55,7,40,25,45,1545,0,0,1,0,0,1,1,2
14151.0,4,1,20,25,9,45,13,20,800,0,1,0,0,0,4,0,1
13376.0,6,9,6,45,4,25,21,40,1300,0,0,1,0,0,4,1,2
5975.0,5,21,17,55,22,50,4,55,295,0,0,1,0,0,8,1,1
4226.0,5,6,6,20,10,20,4,0,240,0,1,0,0,0,3,0,1
14151.0,5,12,9,35,23,35,14,0,840,0,1,0,0,0,4,0,1
3100.0,6,9,15,0,16,25,1,25,85,0,0,0,0,1,1,2,0
16809.0,3,6,19,10,4,25,33,15,1995,0,0,1,0,0,4,1,2
6093.0,6,12,8,30,21,0,12,30,750,0,0,1,0,0,3,1,1
11761.0,5,27,8,0,19,15,11,15,675,0,0,1,0,0,6,1,1
10197.0,5,15,10,0,19,0,9,0,540,0,0,1,0,0,6,1,1
10678.0,6,15,4,55,12,35,7,40,460,0,0,1,0,0,6,1,1
8513.0,3,3,4,55,16,10,11,15,675,0,0,1,0,0,3,1,1
4050.0,6,6,2,55,4,20,1,25,85,0,0,0,0,1,4,2,0
14871.0,3,6,8,25,21,0,12,35,755,0,0,1,0,0,3,1,1
16079.0,5,21,11,30,19,0,7,30,450,0,0,1,0,0,4,1,1
7870.0,6,9,15,10,23,30,8,20,500,0,1,0,0,0,0,0,2
9836.0,4,1,7,0,10,0,27,0,1620,0,1,0,0,0,1,0,2
11622.0,6,9,9,15,19,0,9,45,585,0,0,1,0,0,6,1,1
12373.0,5,18,20,55,4,25,7,30,450,0,0,1,0,0,4,1,1
4668.0,6,1,21,0,23,50,2,50,170,1,0,0,0,0,10,4,0
